originName,destinationName,dateOut,prijs,timeOut,timeArrival,flightDuration,plaatsenOver,flightKey,flightNumber
Brussels (Charleroi),Alicante,2023-05-13T00:00:00.000,154.09,02:25,3,FR~9053~ ~~CRL~05/13/2023 18:15~ALC~05/13/2023 20:40~~,FR 9053,2023-05-13T18:15:00.000,2023-05-13T20:40:00.000
Brussels (Charleroi),Alicante,2023-05-16T00:00:00.000,151.74,02:25,5,FR~3534~ ~~CRL~05/16/2023 06:30~ALC~05/16/2023 08:55~~,FR 3534,2023-05-16T06:30:00.000,2023-05-16T08:55:00.000
Brussels (Charleroi),Alicante,2023-05-16T00:00:00.000,154.09,02:25,1,FR~9053~ ~~CRL~05/16/2023 12:15~ALC~05/16/2023 14:40~~,FR 9053,2023-05-16T12:15:00.000,2023-05-16T14:40:00.000
Brussels (Charleroi),Alicante,2023-05-20T00:00:00.000,126.24,02:25,2,FR~3534~ ~~CRL~05/20/2023 15:50~ALC~05/20/2023 18:15~~,FR 3534,2023-05-20T15:50:00.000,2023-05-20T18:15:00.000
Brussels (Charleroi),Alicante,2023-05-20T00:00:00.000,135.69,02:25,-1,FR~9053~ ~~CRL~05/20/2023 18:15~ALC~05/20/2023 20:40~~,FR 9053,2023-05-20T18:15:00.000,2023-05-20T20:40:00.000
Brussels (Charleroi),Alicante,2023-05-21T00:00:00.000,131.49,02:25,-1,FR~3534~ ~~CRL~05/21/2023 09:55~ALC~05/21/2023 12:20~~,FR 3534,2023-05-21T09:55:00.000,2023-05-21T12:20:00.000
Brussels (Charleroi),Alicante,2023-05-21T00:00:00.000,113.12,02:25,-1,FR~9053~ ~~CRL~05/21/2023 15:00~ALC~05/21/2023 17:25~~,FR 9053,2023-05-21T15:00:00.000,2023-05-21T17:25:00.000
Brussels (Charleroi),Alicante,2023-05-24T00:00:00.000,114.69,02:25,-1,FR~3534~ ~~CRL~05/24/2023 10:00~ALC~05/24/2023 12:25~~,FR 3534,2023-05-24T10:00:00.000,2023-05-24T12:25:00.000
Brussels (Charleroi),Alicante,2023-05-24T00:00:00.000,109.49,02:25,1,FR~9053~ ~~CRL~05/24/2023 11:30~ALC~05/24/2023 13:55~~,FR 9053,2023-05-24T11:30:00.000,2023-05-24T13:55:00.000
Brussels (Charleroi),Alicante,2023-05-24T00:00:00.000,89.49,02:25,3,FR~6063~ ~~CRL~05/24/2023 21:55~ALC~05/25/2023 00:20~~,FR 6063,2023-05-24T21:55:00.000,2023-05-25T00:20:00.000
Brussels (Charleroi),Alicante,2023-05-26T00:00:00.000,150.49,02:25,-1,FR~3534~ ~~CRL~05/26/2023 09:45~ALC~05/26/2023 12:10~~,FR 3534,2023-05-26T09:45:00.000,2023-05-26T12:10:00.000
Brussels (Charleroi),Alicante,2023-05-26T00:00:00.000,135.69,02:25,3,FR~9053~ ~~CRL~05/26/2023 17:20~ALC~05/26/2023 19:45~~,FR 9053,2023-05-26T17:20:00.000,2023-05-26T19:45:00.000
Brussels (Charleroi),Alicante,2023-05-30T00:00:00.000,84.99,02:25,-1,FR~3534~ ~~CRL~05/30/2023 06:30~ALC~05/30/2023 08:55~~,FR 3534,2023-05-30T06:30:00.000,2023-05-30T08:55:00.000
Brussels (Charleroi),Alicante,2023-05-30T00:00:00.000,102.19,02:25,-1,FR~9053~ ~~CRL~05/30/2023 12:15~ALC~05/30/2023 14:40~~,FR 9053,2023-05-30T12:15:00.000,2023-05-30T14:40:00.000
Brussels (Charleroi),Alicante,2023-06-01T00:00:00.000,128.87,02:25,4,FR~9053~ ~~CRL~06/01/2023 09:00~ALC~06/01/2023 11:25~~,FR 9053,2023-06-01T09:00:00.000,2023-06-01T11:25:00.000
Brussels (Charleroi),Alicante,2023-06-01T00:00:00.000,88.59,02:25,1,FR~3534~ ~~CRL~06/01/2023 15:05~ALC~06/01/2023 17:30~~,FR 3534,2023-06-01T15:05:00.000,2023-06-01T17:30:00.000
Brussels (Charleroi),Alicante,2023-06-03T00:00:00.000,94.99,02:25,-1,FR~3534~ ~~CRL~06/03/2023 15:50~ALC~06/03/2023 18:15~~,FR 3534,2023-06-03T15:50:00.000,2023-06-03T18:15:00.000
Brussels (Charleroi),Alicante,2023-06-03T00:00:00.000,87.24,02:25,2,FR~9053~ ~~CRL~06/03/2023 18:15~ALC~06/03/2023 20:40~~,FR 9053,2023-06-03T18:15:00.000,2023-06-03T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-07T00:00:00.000,134.12,02:25,3,FR~3534~ ~~CRL~06/07/2023 10:00~ALC~06/07/2023 12:25~~,FR 3534,2023-06-07T10:00:00.000,2023-06-07T12:25:00.000
Brussels (Charleroi),Alicante,2023-06-07T00:00:00.000,88.59,02:25,-1,FR~9053~ ~~CRL~06/07/2023 11:30~ALC~06/07/2023 13:55~~,FR 9053,2023-06-07T11:30:00.000,2023-06-07T13:55:00.000
Brussels (Charleroi),Alicante,2023-06-07T00:00:00.000,53.74,02:25,-1,FR~6063~ ~~CRL~06/07/2023 21:55~ALC~06/08/2023 00:20~~,FR 6063,2023-06-07T21:55:00.000,2023-06-08T00:20:00.000
Brussels (Charleroi),Alicante,2023-06-08T00:00:00.000,100.8,02:25,2,FR~9053~ ~~CRL~06/08/2023 09:00~ALC~06/08/2023 11:25~~,FR 9053,2023-06-08T09:00:00.000,2023-06-08T11:25:00.000
Brussels (Charleroi),Alicante,2023-06-08T00:00:00.000,100.8,02:25,-1,FR~3534~ ~~CRL~06/08/2023 15:05~ALC~06/08/2023 17:30~~,FR 3534,2023-06-08T15:05:00.000,2023-06-08T17:30:00.000
Brussels (Charleroi),Alicante,2023-06-09T00:00:00.000,75.7,02:25,2,FR~3534~ ~~CRL~06/09/2023 09:45~ALC~06/09/2023 12:10~~,FR 3534,2023-06-09T09:45:00.000,2023-06-09T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-09T00:00:00.000,86.99,02:25,-1,FR~9053~ ~~CRL~06/09/2023 17:20~ALC~06/09/2023 19:45~~,FR 9053,2023-06-09T17:20:00.000,2023-06-09T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-11T00:00:00.000,115.74,02:25,-1,FR~3534~ ~~CRL~06/11/2023 09:55~ALC~06/11/2023 12:20~~,FR 3534,2023-06-11T09:55:00.000,2023-06-11T12:20:00.000
Brussels (Charleroi),Alicante,2023-06-11T00:00:00.000,116.79,02:25,-1,FR~9053~ ~~CRL~06/11/2023 15:00~ALC~06/11/2023 17:25~~,FR 9053,2023-06-11T15:00:00.000,2023-06-11T17:25:00.000
Brussels (Charleroi),Alicante,2023-06-12T00:00:00.000,87.79,02:25,3,FR~3534~ ~~CRL~06/12/2023 16:55~ALC~06/12/2023 19:20~~,FR 3534,2023-06-12T16:55:00.000,2023-06-12T19:20:00.000
Brussels (Charleroi),Alicante,2023-06-15T00:00:00.000,111.74,02:25,-1,FR~9053~ ~~CRL~06/15/2023 09:00~ALC~06/15/2023 11:25~~,FR 9053,2023-06-15T09:00:00.000,2023-06-15T11:25:00.000
Brussels (Charleroi),Alicante,2023-06-15T00:00:00.000,87.24,02:25,3,FR~3534~ ~~CRL~06/15/2023 15:05~ALC~06/15/2023 17:30~~,FR 3534,2023-06-15T15:05:00.000,2023-06-15T17:30:00.000
Brussels (Charleroi),Alicante,2023-06-16T00:00:00.000,99.8,02:25,2,FR~3534~ ~~CRL~06/16/2023 09:45~ALC~06/16/2023 12:10~~,FR 3534,2023-06-16T09:45:00.000,2023-06-16T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-16T00:00:00.000,75.24,02:25,-1,FR~9053~ ~~CRL~06/16/2023 17:20~ALC~06/16/2023 19:45~~,FR 9053,2023-06-16T17:20:00.000,2023-06-16T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-17T00:00:00.000,90.99,02:25,2,FR~3534~ ~~CRL~06/17/2023 15:50~ALC~06/17/2023 18:15~~,FR 3534,2023-06-17T15:50:00.000,2023-06-17T18:15:00.000
Brussels (Charleroi),Alicante,2023-06-17T00:00:00.000,87.24,02:25,1,FR~9053~ ~~CRL~06/17/2023 18:15~ALC~06/17/2023 20:40~~,FR 9053,2023-06-17T18:15:00.000,2023-06-17T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-19T00:00:00.000,82.74,02:25,4,FR~3534~ ~~CRL~06/19/2023 16:55~ALC~06/19/2023 19:20~~,FR 3534,2023-06-19T16:55:00.000,2023-06-19T19:20:00.000
Brussels (Charleroi),Alicante,2023-06-21T00:00:00.000,87.24,02:25,-1,FR~3534~ ~~CRL~06/21/2023 10:00~ALC~06/21/2023 12:25~~,FR 3534,2023-06-21T10:00:00.000,2023-06-21T12:25:00.000
Brussels (Charleroi),Alicante,2023-06-21T00:00:00.000,87.24,02:25,-1,FR~9053~ ~~CRL~06/21/2023 11:30~ALC~06/21/2023 13:55~~,FR 9053,2023-06-21T11:30:00.000,2023-06-21T13:55:00.000
Brussels (Charleroi),Alicante,2023-06-21T00:00:00.000,63.68,02:25,1,FR~6063~ ~~CRL~06/21/2023 21:55~ALC~06/22/2023 00:20~~,FR 6063,2023-06-21T21:55:00.000,2023-06-22T00:20:00.000
Brussels (Charleroi),Alicante,2023-06-22T00:00:00.000,75.7,02:25,-1,FR~9053~ ~~CRL~06/22/2023 09:00~ALC~06/22/2023 11:25~~,FR 9053,2023-06-22T09:00:00.000,2023-06-22T11:25:00.000
Brussels (Charleroi),Alicante,2023-06-22T00:00:00.000,86.99,02:25,-1,FR~3534~ ~~CRL~06/22/2023 15:05~ALC~06/22/2023 17:30~~,FR 3534,2023-06-22T15:05:00.000,2023-06-22T17:30:00.000
Brussels (Charleroi),Alicante,2023-06-23T00:00:00.000,87.79,02:25,-1,FR~3534~ ~~CRL~06/23/2023 09:45~ALC~06/23/2023 12:10~~,FR 3534,2023-06-23T09:45:00.000,2023-06-23T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-23T00:00:00.000,86.99,02:25,-1,FR~9053~ ~~CRL~06/23/2023 17:20~ALC~06/23/2023 19:45~~,FR 9053,2023-06-23T17:20:00.000,2023-06-23T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-24T00:00:00.000,127.24,02:25,-1,FR~3534~ ~~CRL~06/24/2023 15:50~ALC~06/24/2023 18:15~~,FR 3534,2023-06-24T15:50:00.000,2023-06-24T18:15:00.000
Brussels (Charleroi),Alicante,2023-06-24T00:00:00.000,88.24,02:25,-1,FR~9053~ ~~CRL~06/24/2023 18:15~ALC~06/24/2023 20:40~~,FR 9053,2023-06-24T18:15:00.000,2023-06-24T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,117.79,02:25,-1,FR~3534~ ~~CRL~06/28/2023 10:00~ALC~06/28/2023 12:25~~,FR 3534,2023-06-28T10:00:00.000,2023-06-28T12:25:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,115.89,02:25,1,FR~9053~ ~~CRL~06/28/2023 11:30~ALC~06/28/2023 13:55~~,FR 9053,2023-06-28T11:30:00.000,2023-06-28T13:55:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,115.89,02:25,2,FR~6063~ ~~CRL~06/28/2023 21:55~ALC~06/29/2023 00:20~~,FR 6063,2023-06-28T21:55:00.000,2023-06-29T00:20:00.000
Brussels (Charleroi),Alicante,2023-06-30T00:00:00.000,168.99,02:25,4,FR~3534~ ~~CRL~06/30/2023 09:45~ALC~06/30/2023 12:10~~,FR 3534,2023-06-30T09:45:00.000,2023-06-30T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-30T00:00:00.000,177.4,02:25,3,FR~9053~ ~~CRL~06/30/2023 17:20~ALC~06/30/2023 19:45~~,FR 9053,2023-06-30T17:20:00.000,2023-06-30T19:45:00.000
Brussels (Charleroi),Alicante,2023-07-01T00:00:00.000,228.49,02:25,-1,FR~3534~ ~~CRL~07/01/2023 15:50~ALC~07/01/2023 18:15~~,FR 3534,2023-07-01T15:50:00.000,2023-07-01T18:15:00.000
Brussels (Charleroi),Alicante,2023-07-02T00:00:00.000,152.92,02:25,1,FR~3534~ ~~CRL~07/02/2023 09:55~ALC~07/02/2023 12:20~~,FR 3534,2023-07-02T09:55:00.000,2023-07-02T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-02T00:00:00.000,262.74,02:25,-1,FR~9053~ ~~CRL~07/02/2023 15:00~ALC~07/02/2023 17:25~~,FR 9053,2023-07-02T15:00:00.000,2023-07-02T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-03T00:00:00.000,167.99,02:25,3,FR~3534~ ~~CRL~07/03/2023 16:55~ALC~07/03/2023 19:20~~,FR 3534,2023-07-03T16:55:00.000,2023-07-03T19:20:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,179.99,02:25,-1,FR~3534~ ~~CRL~07/05/2023 10:00~ALC~07/05/2023 12:25~~,FR 3534,2023-07-05T10:00:00.000,2023-07-05T12:25:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,178.49,02:25,-1,FR~9053~ ~~CRL~07/05/2023 11:30~ALC~07/05/2023 13:55~~,FR 9053,2023-07-05T11:30:00.000,2023-07-05T13:55:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,136.47,02:25,-1,FR~6063~ ~~CRL~07/05/2023 21:55~ALC~07/06/2023 00:20~~,FR 6063,2023-07-05T21:55:00.000,2023-07-06T00:20:00.000
Brussels (Charleroi),Alicante,2023-07-06T00:00:00.000,160.99,02:25,-1,FR~9053~ ~~CRL~07/06/2023 09:00~ALC~07/06/2023 11:25~~,FR 9053,2023-07-06T09:00:00.000,2023-07-06T11:25:00.000
Brussels (Charleroi),Alicante,2023-07-06T00:00:00.000,202.49,02:25,-1,FR~3534~ ~~CRL~07/06/2023 15:05~ALC~07/06/2023 17:30~~,FR 3534,2023-07-06T15:05:00.000,2023-07-06T17:30:00.000
Brussels (Charleroi),Alicante,2023-07-07T00:00:00.000,203.49,02:25,-1,FR~3534~ ~~CRL~07/07/2023 09:45~ALC~07/07/2023 12:10~~,FR 3534,2023-07-07T09:45:00.000,2023-07-07T12:10:00.000
Brussels (Charleroi),Alicante,2023-07-07T00:00:00.000,239.59,02:25,-1,FR~9053~ ~~CRL~07/07/2023 17:20~ALC~07/07/2023 19:45~~,FR 9053,2023-07-07T17:20:00.000,2023-07-07T19:45:00.000
Brussels (Charleroi),Alicante,2023-07-09T00:00:00.000,306.72,02:25,-1,FR~3534~ ~~CRL~07/09/2023 09:55~ALC~07/09/2023 12:20~~,FR 3534,2023-07-09T09:55:00.000,2023-07-09T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-09T00:00:00.000,262.74,02:25,3,FR~9053~ ~~CRL~07/09/2023 15:00~ALC~07/09/2023 17:25~~,FR 9053,2023-07-09T15:00:00.000,2023-07-09T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-10T00:00:00.000,207.79,02:25,1,FR~3534~ ~~CRL~07/10/2023 16:55~ALC~07/10/2023 19:20~~,FR 3534,2023-07-10T16:55:00.000,2023-07-10T19:20:00.000
Brussels (Charleroi),Alicante,2023-07-14T00:00:00.000,209.59,02:25,-1,FR~3534~ ~~CRL~07/14/2023 09:45~ALC~07/14/2023 12:10~~,FR 3534,2023-07-14T09:45:00.000,2023-07-14T12:10:00.000
Brussels (Charleroi),Alicante,2023-07-14T00:00:00.000,274.29,02:25,5,FR~9053~ ~~CRL~07/14/2023 17:20~ALC~07/14/2023 19:45~~,FR 9053,2023-07-14T17:20:00.000,2023-07-14T19:45:00.000
Brussels (Charleroi),Alicante,2023-07-15T00:00:00.000,238.39,02:25,-1,FR~3534~ ~~CRL~07/15/2023 15:50~ALC~07/15/2023 18:15~~,FR 3534,2023-07-15T15:50:00.000,2023-07-15T18:15:00.000
Brussels (Charleroi),Alicante,2023-07-16T00:00:00.000,240.69,02:25,-1,FR~3534~ ~~CRL~07/16/2023 09:55~ALC~07/16/2023 12:20~~,FR 3534,2023-07-16T09:55:00.000,2023-07-16T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-16T00:00:00.000,306.72,02:25,-1,FR~9053~ ~~CRL~07/16/2023 15:00~ALC~07/16/2023 17:25~~,FR 9053,2023-07-16T15:00:00.000,2023-07-16T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-18T00:00:00.000,257.49,02:25,-1,FR~3534~ ~~CRL~07/18/2023 06:30~ALC~07/18/2023 08:55~~,FR 3534,2023-07-18T06:30:00.000,2023-07-18T08:55:00.000
Brussels (Charleroi),Alicante,2023-07-18T00:00:00.000,197.24,02:25,1,FR~9053~ ~~CRL~07/18/2023 12:15~ALC~07/18/2023 14:40~~,FR 9053,2023-07-18T12:15:00.000,2023-07-18T14:40:00.000
Brussels (Charleroi),Alicante,2023-07-23T00:00:00.000,238.39,02:25,4,FR~3534~ ~~CRL~07/23/2023 09:55~ALC~07/23/2023 12:20~~,FR 3534,2023-07-23T09:55:00.000,2023-07-23T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-23T00:00:00.000,223.99,02:25,-1,FR~9053~ ~~CRL~07/23/2023 15:00~ALC~07/23/2023 17:25~~,FR 9053,2023-07-23T15:00:00.000,2023-07-23T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-24T00:00:00.000,203.99,02:25,5,FR~3534~ ~~CRL~07/24/2023 16:55~ALC~07/24/2023 19:20~~,FR 3534,2023-07-24T16:55:00.000,2023-07-24T19:20:00.000
Brussels (Charleroi),Alicante,2023-07-25T00:00:00.000,197.24,02:25,-1,FR~3534~ ~~CRL~07/25/2023 06:30~ALC~07/25/2023 08:55~~,FR 3534,2023-07-25T06:30:00.000,2023-07-25T08:55:00.000
Brussels (Charleroi),Alicante,2023-07-25T00:00:00.000,153.99,02:25,-1,FR~9053~ ~~CRL~07/25/2023 12:15~ALC~07/25/2023 14:40~~,FR 9053,2023-07-25T12:15:00.000,2023-07-25T14:40:00.000
Brussels (Charleroi),Alicante,2023-07-27T00:00:00.000,154.09,02:25,3,FR~9053~ ~~CRL~07/27/2023 09:00~ALC~07/27/2023 11:25~~,FR 9053,2023-07-27T09:00:00.000,2023-07-27T11:25:00.000
Brussels (Charleroi),Alicante,2023-07-27T00:00:00.000,134.12,02:25,-1,FR~3534~ ~~CRL~07/27/2023 15:05~ALC~07/27/2023 17:30~~,FR 3534,2023-07-27T15:05:00.000,2023-07-27T17:30:00.000
Brussels (Charleroi),Alicante,2023-07-28T00:00:00.000,136.47,02:25,4,FR~3534~ ~~CRL~07/28/2023 09:45~ALC~07/28/2023 12:10~~,FR 3534,2023-07-28T09:45:00.000,2023-07-28T12:10:00.000
Brussels (Charleroi),Alicante,2023-07-28T00:00:00.000,155.27,02:25,3,FR~9053~ ~~CRL~07/28/2023 17:20~ALC~07/28/2023 19:45~~,FR 9053,2023-07-28T17:20:00.000,2023-07-28T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,183.39,02:25,-1,FR~3534~ ~~CRL~08/02/2023 10:00~ALC~08/02/2023 12:25~~,FR 3534,2023-08-02T10:00:00.000,2023-08-02T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,154.09,02:25,-1,FR~9053~ ~~CRL~08/02/2023 11:30~ALC~08/02/2023 13:55~~,FR 9053,2023-08-02T11:30:00.000,2023-08-02T13:55:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,110.39,02:25,5,FR~6063~ ~~CRL~08/02/2023 21:55~ALC~08/03/2023 00:20~~,FR 6063,2023-08-02T21:55:00.000,2023-08-03T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-03T00:00:00.000,127.29,02:25,2,FR~9053~ ~~CRL~08/03/2023 09:00~ALC~08/03/2023 11:25~~,FR 9053,2023-08-03T09:00:00.000,2023-08-03T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-03T00:00:00.000,133.59,02:25,-1,FR~3534~ ~~CRL~08/03/2023 15:05~ALC~08/03/2023 17:30~~,FR 3534,2023-08-03T15:05:00.000,2023-08-03T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-04T00:00:00.000,130.45,02:25,1,FR~3534~ ~~CRL~08/04/2023 09:45~ALC~08/04/2023 12:10~~,FR 3534,2023-08-04T09:45:00.000,2023-08-04T12:10:00.000
Brussels (Charleroi),Alicante,2023-08-04T00:00:00.000,117.84,02:25,-1,FR~9053~ ~~CRL~08/04/2023 17:20~ALC~08/04/2023 19:45~~,FR 9053,2023-08-04T17:20:00.000,2023-08-04T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-07T00:00:00.000,116.79,02:25,-1,FR~3534~ ~~CRL~08/07/2023 16:55~ALC~08/07/2023 19:20~~,FR 3534,2023-08-07T16:55:00.000,2023-08-07T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-09T00:00:00.000,100.59,02:25,1,FR~3534~ ~~CRL~08/09/2023 10:00~ALC~08/09/2023 12:25~~,FR 3534,2023-08-09T10:00:00.000,2023-08-09T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-09T00:00:00.000,103.79,02:25,-1,FR~9053~ ~~CRL~08/09/2023 11:30~ALC~08/09/2023 13:55~~,FR 9053,2023-08-09T11:30:00.000,2023-08-09T13:55:00.000
Brussels (Charleroi),Alicante,2023-08-09T00:00:00.000,72.99,02:25,-1,FR~6063~ ~~CRL~08/09/2023 21:55~ALC~08/10/2023 00:20~~,FR 6063,2023-08-09T21:55:00.000,2023-08-10T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-10T00:00:00.000,100.59,02:25,5,FR~9053~ ~~CRL~08/10/2023 09:00~ALC~08/10/2023 11:25~~,FR 9053,2023-08-10T09:00:00.000,2023-08-10T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-10T00:00:00.000,90.99,02:25,1,FR~3534~ ~~CRL~08/10/2023 15:05~ALC~08/10/2023 17:30~~,FR 3534,2023-08-10T15:05:00.000,2023-08-10T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-11T00:00:00.000,128.24,02:25,2,FR~3534~ ~~CRL~08/11/2023 09:45~ALC~08/11/2023 12:10~~,FR 3534,2023-08-11T09:45:00.000,2023-08-11T12:10:00.000
Brussels (Charleroi),Alicante,2023-08-11T00:00:00.000,100.49,02:25,-1,FR~9053~ ~~CRL~08/11/2023 17:20~ALC~08/11/2023 19:45~~,FR 9053,2023-08-11T17:20:00.000,2023-08-11T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-13T00:00:00.000,156.44,02:25,3,FR~3534~ ~~CRL~08/13/2023 09:55~ALC~08/13/2023 12:20~~,FR 3534,2023-08-13T09:55:00.000,2023-08-13T12:20:00.000
Brussels (Charleroi),Alicante,2023-08-13T00:00:00.000,116.79,02:25,4,FR~9053~ ~~CRL~08/13/2023 15:00~ALC~08/13/2023 17:25~~,FR 9053,2023-08-13T15:00:00.000,2023-08-13T17:25:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,98.19,02:25,2,FR~3534~ ~~CRL~08/15/2023 06:30~ALC~08/15/2023 08:55~~,FR 3534,2023-08-15T06:30:00.000,2023-08-15T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,74.29,02:25,1,FR~9053~ ~~CRL~08/15/2023 12:15~ALC~08/15/2023 14:40~~,FR 9053,2023-08-15T12:15:00.000,2023-08-15T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,77.79,02:25,-1,FR~3534~ ~~CRL~08/16/2023 10:00~ALC~08/16/2023 12:25~~,FR 3534,2023-08-16T10:00:00.000,2023-08-16T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,72.19,02:25,-1,FR~9053~ ~~CRL~08/16/2023 11:30~ALC~08/16/2023 13:55~~,FR 9053,2023-08-16T11:30:00.000,2023-08-16T13:55:00.000
