originName,destinationName,dateOut,prijs,timeOut,timeArrival,flightDuration,plaatsenOver,flightKey,flightNumber
Brussels (Charleroi),Alicante,2023-06-03T00:00:00.000,87.24,02:25,2,FR~9053~ ~~CRL~06/03/2023 18:15~ALC~06/03/2023 20:40~~,FR 9053,2023-06-03T18:15:00.000,2023-06-03T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-05T00:00:00.000,108.9,02:25,-1,FR~3534~ ~~CRL~06/05/2023 16:55~ALC~06/05/2023 19:20~~,FR 3534,2023-06-05T16:55:00.000,2023-06-05T19:20:00.000
Brussels (Charleroi),Alicante,2023-06-08T00:00:00.000,99.8,02:25,4,FR~9053~ ~~CRL~06/08/2023 09:00~ALC~06/08/2023 11:25~~,FR 9053,2023-06-08T09:00:00.000,2023-06-08T11:25:00.000
Brussels (Charleroi),Alicante,2023-06-08T00:00:00.000,87.24,02:25,2,FR~3534~ ~~CRL~06/08/2023 15:05~ALC~06/08/2023 17:30~~,FR 3534,2023-06-08T15:05:00.000,2023-06-08T17:30:00.000
Brussels (Charleroi),Alicante,2023-06-09T00:00:00.000,73.24,02:25,5,FR~3534~ ~~CRL~06/09/2023 09:45~ALC~06/09/2023 12:10~~,FR 3534,2023-06-09T09:45:00.000,2023-06-09T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-09T00:00:00.000,99.8,02:25,-1,FR~9053~ ~~CRL~06/09/2023 17:20~ALC~06/09/2023 19:45~~,FR 9053,2023-06-09T17:20:00.000,2023-06-09T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-10T00:00:00.000,99.8,02:25,5,FR~3534~ ~~CRL~06/10/2023 15:50~ALC~06/10/2023 18:15~~,FR 3534,2023-06-10T15:50:00.000,2023-06-10T18:15:00.000
Brussels (Charleroi),Alicante,2023-06-10T00:00:00.000,88.59,02:25,1,FR~9053~ ~~CRL~06/10/2023 18:15~ALC~06/10/2023 20:40~~,FR 9053,2023-06-10T18:15:00.000,2023-06-10T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-11T00:00:00.000,87.79,02:25,1,FR~3534~ ~~CRL~06/11/2023 09:55~ALC~06/11/2023 12:20~~,FR 3534,2023-06-11T09:55:00.000,2023-06-11T12:20:00.000
Brussels (Charleroi),Alicante,2023-06-11T00:00:00.000,116.79,02:25,-1,FR~9053~ ~~CRL~06/11/2023 15:00~ALC~06/11/2023 17:25~~,FR 9053,2023-06-11T15:00:00.000,2023-06-11T17:25:00.000
Brussels (Charleroi),Alicante,2023-06-16T00:00:00.000,87.79,02:25,-1,FR~3534~ ~~CRL~06/16/2023 09:45~ALC~06/16/2023 12:10~~,FR 3534,2023-06-16T09:45:00.000,2023-06-16T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-16T00:00:00.000,94.99,02:25,5,FR~9053~ ~~CRL~06/16/2023 17:20~ALC~06/16/2023 19:45~~,FR 9053,2023-06-16T17:20:00.000,2023-06-16T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-23T00:00:00.000,111.74,02:25,5,FR~3534~ ~~CRL~06/23/2023 09:45~ALC~06/23/2023 12:10~~,FR 3534,2023-06-23T09:45:00.000,2023-06-23T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-23T00:00:00.000,114.89,02:25,5,FR~9053~ ~~CRL~06/23/2023 17:20~ALC~06/23/2023 19:45~~,FR 9053,2023-06-23T17:20:00.000,2023-06-23T19:45:00.000
Brussels (Charleroi),Alicante,2023-06-24T00:00:00.000,152.92,02:25,4,FR~3534~ ~~CRL~06/24/2023 15:50~ALC~06/24/2023 18:15~~,FR 3534,2023-06-24T15:50:00.000,2023-06-24T18:15:00.000
Brussels (Charleroi),Alicante,2023-06-24T00:00:00.000,99.8,02:25,-1,FR~9053~ ~~CRL~06/24/2023 18:15~ALC~06/24/2023 20:40~~,FR 9053,2023-06-24T18:15:00.000,2023-06-24T20:40:00.000
Brussels (Charleroi),Alicante,2023-06-26T00:00:00.000,111.74,02:25,-1,FR~3534~ ~~CRL~06/26/2023 16:55~ALC~06/26/2023 19:20~~,FR 3534,2023-06-26T16:55:00.000,2023-06-26T19:20:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,132.54,02:25,-1,FR~3534~ ~~CRL~06/28/2023 10:00~ALC~06/28/2023 12:25~~,FR 3534,2023-06-28T10:00:00.000,2023-06-28T12:25:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,132.54,02:25,-1,FR~9053~ ~~CRL~06/28/2023 11:30~ALC~06/28/2023 13:55~~,FR 9053,2023-06-28T11:30:00.000,2023-06-28T13:55:00.000
Brussels (Charleroi),Alicante,2023-06-28T00:00:00.000,114.89,02:25,2,FR~6063~ ~~CRL~06/28/2023 21:55~ALC~06/29/2023 00:20~~,FR 6063,2023-06-28T21:55:00.000,2023-06-29T00:20:00.000
Brussels (Charleroi),Alicante,2023-06-30T00:00:00.000,167.99,02:25,4,FR~3534~ ~~CRL~06/30/2023 09:45~ALC~06/30/2023 12:10~~,FR 3534,2023-06-30T09:45:00.000,2023-06-30T12:10:00.000
Brussels (Charleroi),Alicante,2023-06-30T00:00:00.000,176.4,02:25,4,FR~9053~ ~~CRL~06/30/2023 17:20~ALC~06/30/2023 19:45~~,FR 9053,2023-06-30T17:20:00.000,2023-06-30T19:45:00.000
Brussels (Charleroi),Alicante,2023-07-02T00:00:00.000,152.92,02:25,1,FR~3534~ ~~CRL~07/02/2023 09:55~ALC~07/02/2023 12:20~~,FR 3534,2023-07-02T09:55:00.000,2023-07-02T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-02T00:00:00.000,321.73,02:25,-1,FR~9053~ ~~CRL~07/02/2023 15:00~ALC~07/02/2023 17:25~~,FR 9053,2023-07-02T15:00:00.000,2023-07-02T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-04T00:00:00.000,148.81,02:25,1,FR~3534~ ~~CRL~07/04/2023 06:30~ALC~07/04/2023 08:55~~,FR 3534,2023-07-04T06:30:00.000,2023-07-04T08:55:00.000
Brussels (Charleroi),Alicante,2023-07-04T00:00:00.000,205.49,02:25,-1,FR~9053~ ~~CRL~07/04/2023 12:15~ALC~07/04/2023 14:40~~,FR 9053,2023-07-04T12:15:00.000,2023-07-04T14:40:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,207.79,02:25,-1,FR~3534~ ~~CRL~07/05/2023 10:00~ALC~07/05/2023 12:25~~,FR 3534,2023-07-05T10:00:00.000,2023-07-05T12:25:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,205.99,02:25,-1,FR~9053~ ~~CRL~07/05/2023 11:30~ALC~07/05/2023 13:55~~,FR 9053,2023-07-05T11:30:00.000,2023-07-05T13:55:00.000
Brussels (Charleroi),Alicante,2023-07-05T00:00:00.000,171.49,02:25,-1,FR~6063~ ~~CRL~07/05/2023 21:55~ALC~07/06/2023 00:20~~,FR 6063,2023-07-05T21:55:00.000,2023-07-06T00:20:00.000
Brussels (Charleroi),Alicante,2023-07-06T00:00:00.000,197.24,02:25,4,FR~9053~ ~~CRL~07/06/2023 09:00~ALC~07/06/2023 11:25~~,FR 9053,2023-07-06T09:00:00.000,2023-07-06T11:25:00.000
Brussels (Charleroi),Alicante,2023-07-06T00:00:00.000,202.49,02:25,-1,FR~3534~ ~~CRL~07/06/2023 15:05~ALC~07/06/2023 17:30~~,FR 3534,2023-07-06T15:05:00.000,2023-07-06T17:30:00.000
Brussels (Charleroi),Alicante,2023-07-08T00:00:00.000,257.49,02:25,2,FR~3534~ ~~CRL~07/08/2023 15:50~ALC~07/08/2023 18:15~~,FR 3534,2023-07-08T15:50:00.000,2023-07-08T18:15:00.000
Brussels (Charleroi),Alicante,2023-07-09T00:00:00.000,312.97,02:25,-1,FR~3534~ ~~CRL~07/09/2023 09:55~ALC~07/09/2023 12:20~~,FR 3534,2023-07-09T09:55:00.000,2023-07-09T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-09T00:00:00.000,262.74,02:25,3,FR~9053~ ~~CRL~07/09/2023 15:00~ALC~07/09/2023 17:25~~,FR 9053,2023-07-09T15:00:00.000,2023-07-09T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-11T00:00:00.000,193.49,02:25,1,FR~3534~ ~~CRL~07/11/2023 06:30~ALC~07/11/2023 08:55~~,FR 3534,2023-07-11T06:30:00.000,2023-07-11T08:55:00.000
Brussels (Charleroi),Alicante,2023-07-11T00:00:00.000,207.79,02:25,4,FR~9053~ ~~CRL~07/11/2023 12:15~ALC~07/11/2023 14:40~~,FR 9053,2023-07-11T12:15:00.000,2023-07-11T14:40:00.000
Brussels (Charleroi),Alicante,2023-07-16T00:00:00.000,286.72,02:25,1,FR~3534~ ~~CRL~07/16/2023 09:55~ALC~07/16/2023 12:20~~,FR 3534,2023-07-16T09:55:00.000,2023-07-16T12:20:00.000
Brussels (Charleroi),Alicante,2023-07-16T00:00:00.000,306.72,02:25,-1,FR~9053~ ~~CRL~07/16/2023 15:00~ALC~07/16/2023 17:25~~,FR 9053,2023-07-16T15:00:00.000,2023-07-16T17:25:00.000
Brussels (Charleroi),Alicante,2023-07-21T00:00:00.000,223.99,02:25,-1,FR~3534~ ~~CRL~07/21/2023 09:45~ALC~07/21/2023 12:10~~,FR 3534,2023-07-21T09:45:00.000,2023-07-21T12:10:00.000
Brussels (Charleroi),Alicante,2023-07-21T00:00:00.000,223.99,02:25,-1,FR~9053~ ~~CRL~07/21/2023 17:20~ALC~07/21/2023 19:45~~,FR 9053,2023-07-21T17:20:00.000,2023-07-21T19:45:00.000
Brussels (Charleroi),Alicante,2023-07-22T00:00:00.000,205.99,02:25,-1,FR~3534~ ~~CRL~07/22/2023 15:50~ALC~07/22/2023 18:15~~,FR 3534,2023-07-22T15:50:00.000,2023-07-22T18:15:00.000
Brussels (Charleroi),Alicante,2023-07-24T00:00:00.000,203.99,02:25,5,FR~3534~ ~~CRL~07/24/2023 16:55~ALC~07/24/2023 19:20~~,FR 3534,2023-07-24T16:55:00.000,2023-07-24T19:20:00.000
Brussels (Charleroi),Alicante,2023-07-26T00:00:00.000,179.99,02:25,4,FR~3534~ ~~CRL~07/26/2023 10:00~ALC~07/26/2023 12:25~~,FR 3534,2023-07-26T10:00:00.000,2023-07-26T12:25:00.000
Brussels (Charleroi),Alicante,2023-07-26T00:00:00.000,181.49,02:25,-1,FR~9053~ ~~CRL~07/26/2023 11:30~ALC~07/26/2023 13:55~~,FR 9053,2023-07-26T11:30:00.000,2023-07-26T13:55:00.000
Brussels (Charleroi),Alicante,2023-07-26T00:00:00.000,152.92,02:25,-1,FR~6063~ ~~CRL~07/26/2023 21:55~ALC~07/27/2023 00:20~~,FR 6063,2023-07-26T21:55:00.000,2023-07-27T00:20:00.000
Brussels (Charleroi),Alicante,2023-07-31T00:00:00.000,224.99,02:25,-1,FR~3534~ ~~CRL~07/31/2023 16:55~ALC~07/31/2023 19:20~~,FR 3534,2023-07-31T16:55:00.000,2023-07-31T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-01T00:00:00.000,243.79,02:25,-1,FR~3534~ ~~CRL~08/01/2023 06:30~ALC~08/01/2023 08:55~~,FR 3534,2023-08-01T06:30:00.000,2023-08-01T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-01T00:00:00.000,169.39,02:25,3,FR~9053~ ~~CRL~08/01/2023 12:15~ALC~08/01/2023 14:40~~,FR 9053,2023-08-01T12:15:00.000,2023-08-01T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,183.39,02:25,-1,FR~3534~ ~~CRL~08/02/2023 10:00~ALC~08/02/2023 12:25~~,FR 3534,2023-08-02T10:00:00.000,2023-08-02T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,154.09,02:25,-1,FR~9053~ ~~CRL~08/02/2023 11:30~ALC~08/02/2023 13:55~~,FR 9053,2023-08-02T11:30:00.000,2023-08-02T13:55:00.000
Brussels (Charleroi),Alicante,2023-08-02T00:00:00.000,110.39,02:25,-1,FR~6063~ ~~CRL~08/02/2023 21:55~ALC~08/03/2023 00:20~~,FR 6063,2023-08-02T21:55:00.000,2023-08-03T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-03T00:00:00.000,130.45,02:25,2,FR~9053~ ~~CRL~08/03/2023 09:00~ALC~08/03/2023 11:25~~,FR 9053,2023-08-03T09:00:00.000,2023-08-03T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-03T00:00:00.000,133.59,02:25,-1,FR~3534~ ~~CRL~08/03/2023 15:05~ALC~08/03/2023 17:30~~,FR 3534,2023-08-03T15:05:00.000,2023-08-03T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-05T00:00:00.000,150.57,02:25,4,FR~3534~ ~~CRL~08/05/2023 15:50~ALC~08/05/2023 18:15~~,FR 3534,2023-08-05T15:50:00.000,2023-08-05T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-07T00:00:00.000,136.47,02:25,5,FR~3534~ ~~CRL~08/07/2023 16:55~ALC~08/07/2023 19:20~~,FR 3534,2023-08-07T16:55:00.000,2023-08-07T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-10T00:00:00.000,100.59,02:25,5,FR~9053~ ~~CRL~08/10/2023 09:00~ALC~08/10/2023 11:25~~,FR 9053,2023-08-10T09:00:00.000,2023-08-10T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-10T00:00:00.000,89.49,02:25,-1,FR~3534~ ~~CRL~08/10/2023 15:05~ALC~08/10/2023 17:30~~,FR 3534,2023-08-10T15:05:00.000,2023-08-10T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-12T00:00:00.000,135.29,02:25,-1,FR~3534~ ~~CRL~08/12/2023 15:50~ALC~08/12/2023 18:15~~,FR 3534,2023-08-12T15:50:00.000,2023-08-12T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-14T00:00:00.000,112.59,02:25,-1,FR~3534~ ~~CRL~08/14/2023 16:55~ALC~08/14/2023 19:20~~,FR 3534,2023-08-14T16:55:00.000,2023-08-14T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,102.19,02:25,2,FR~3534~ ~~CRL~08/15/2023 06:30~ALC~08/15/2023 08:55~~,FR 3534,2023-08-15T06:30:00.000,2023-08-15T08:55:00.000
Brussels (Charleroi),Alicante,2023-08-15T00:00:00.000,72.19,02:25,4,FR~9053~ ~~CRL~08/15/2023 12:15~ALC~08/15/2023 14:40~~,FR 9053,2023-08-15T12:15:00.000,2023-08-15T14:40:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,77.79,02:25,-1,FR~3534~ ~~CRL~08/16/2023 10:00~ALC~08/16/2023 12:25~~,FR 3534,2023-08-16T10:00:00.000,2023-08-16T12:25:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,72.19,02:25,-1,FR~9053~ ~~CRL~08/16/2023 11:30~ALC~08/16/2023 13:55~~,FR 9053,2023-08-16T11:30:00.000,2023-08-16T13:55:00.000
Brussels (Charleroi),Alicante,2023-08-16T00:00:00.000,55.94,02:25,2,FR~6063~ ~~CRL~08/16/2023 21:55~ALC~08/17/2023 00:20~~,FR 6063,2023-08-16T21:55:00.000,2023-08-17T00:20:00.000
Brussels (Charleroi),Alicante,2023-08-17T00:00:00.000,66.49,02:25,1,FR~9053~ ~~CRL~08/17/2023 09:00~ALC~08/17/2023 11:25~~,FR 9053,2023-08-17T09:00:00.000,2023-08-17T11:25:00.000
Brussels (Charleroi),Alicante,2023-08-17T00:00:00.000,72.19,02:25,3,FR~3534~ ~~CRL~08/17/2023 15:05~ALC~08/17/2023 17:30~~,FR 3534,2023-08-17T15:05:00.000,2023-08-17T17:30:00.000
Brussels (Charleroi),Alicante,2023-08-18T00:00:00.000,100.49,02:25,5,FR~3534~ ~~CRL~08/18/2023 09:45~ALC~08/18/2023 12:10~~,FR 3534,2023-08-18T09:45:00.000,2023-08-18T12:10:00.000
Brussels (Charleroi),Alicante,2023-08-18T00:00:00.000,95.79,02:25,-1,FR~9053~ ~~CRL~08/18/2023 17:20~ALC~08/18/2023 19:45~~,FR 9053,2023-08-18T17:20:00.000,2023-08-18T19:45:00.000
Brussels (Charleroi),Alicante,2023-08-19T00:00:00.000,65.19,02:25,-1,FR~3534~ ~~CRL~08/19/2023 15:50~ALC~08/19/2023 18:15~~,FR 3534,2023-08-19T15:50:00.000,2023-08-19T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-20T00:00:00.000,84.59,02:25,2,FR~3534~ ~~CRL~08/20/2023 09:55~ALC~08/20/2023 12:20~~,FR 3534,2023-08-20T09:55:00.000,2023-08-20T12:20:00.000
Brussels (Charleroi),Alicante,2023-08-20T00:00:00.000,76.39,02:25,1,FR~9053~ ~~CRL~08/20/2023 15:00~ALC~08/20/2023 17:25~~,FR 9053,2023-08-20T15:00:00.000,2023-08-20T17:25:00.000
Brussels (Charleroi),Alicante,2023-08-21T00:00:00.000,62.74,02:25,-1,FR~3534~ ~~CRL~08/21/2023 16:55~ALC~08/21/2023 19:20~~,FR 3534,2023-08-21T16:55:00.000,2023-08-21T19:20:00.000
Brussels (Charleroi),Alicante,2023-08-26T00:00:00.000,72.19,02:25,-1,FR~3534~ ~~CRL~08/26/2023 15:50~ALC~08/26/2023 18:15~~,FR 3534,2023-08-26T15:50:00.000,2023-08-26T18:15:00.000
Brussels (Charleroi),Alicante,2023-08-28T00:00:00.000,57.59,02:25,-1,FR~3534~ ~~CRL~08/28/2023 16:55~ALC~08/28/2023 19:20~~,FR 3534,2023-08-28T16:55:00.000,2023-08-28T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-01T00:00:00.000,102.39,02:25,-1,FR~3534~ ~~CRL~09/01/2023 09:45~ALC~09/01/2023 12:10~~,FR 3534,2023-09-01T09:45:00.000,2023-09-01T12:10:00.000
Brussels (Charleroi),Alicante,2023-09-01T00:00:00.000,112.74,02:25,-1,FR~9053~ ~~CRL~09/01/2023 17:20~ALC~09/01/2023 19:45~~,FR 9053,2023-09-01T17:20:00.000,2023-09-01T19:45:00.000
Brussels (Charleroi),Alicante,2023-09-02T00:00:00.000,90.99,02:25,5,FR~3534~ ~~CRL~09/02/2023 15:50~ALC~09/02/2023 18:15~~,FR 3534,2023-09-02T15:50:00.000,2023-09-02T18:15:00.000
Brussels (Charleroi),Alicante,2023-09-04T00:00:00.000,101.39,02:25,5,FR~3534~ ~~CRL~09/04/2023 16:55~ALC~09/04/2023 19:20~~,FR 3534,2023-09-04T16:55:00.000,2023-09-04T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-11T00:00:00.000,96.99,02:25,3,FR~3534~ ~~CRL~09/11/2023 16:55~ALC~09/11/2023 19:20~~,FR 3534,2023-09-11T16:55:00.000,2023-09-11T19:20:00.000
Brussels (Charleroi),Alicante,2023-09-12T00:00:00.000,77.09,02:25,-1,FR~3534~ ~~CRL~09/12/2023 06:30~ALC~09/12/2023 08:55~~,FR 3534,2023-09-12T06:30:00.000,2023-09-12T08:55:00.000
